Year,Town Code,Town,Sheltered Homeless,Unsheltered Homeless,Total Homeless,Percentage of Homelessness,Homeless Youth,Homeless Veterans,Chronic Homeless,Percentage White,Percentage Black,Percentage Hispanic,Median Age
2020,86,Montville,45,395,440,1.24,9,246,185,40.58,25.61,20.86,27
2020,87,Morris,228,228,456,1.44,56,90,310,46.52,10.93,39.84,48.2
2020,88,Naugatuck,112,731,843,0.86,198,313,332,55.46,34.9,6.37,21.6
2020,89,New Britain,232,301,533,1.4,160,311,62,45.84,14.63,35.28,42.1
2020,90,New Canaan,16,561,577,1.28,262,213,102,89.29,24.48,41.74,42
2020,91,New Fairfield,359,250,609,0.94,252,42,315,55.43,13.9,46.95,56.4
2020,92,New Hartford,222,157,379,0.87,118,73,188,46.52,29.68,44.43,40.1
2020,93,New Haven,254,254,508,0.76,79,241,188,49.95,10.22,19.37,23.8
2020,95,New London,119.5,119.5,239,1.32,123,48,68,69.39,6.04,31.39,42.1
2020,96,New Milford,447,293,740,0.75,312,315,113,43.2,7.3,8.48,21.8
2020,94,Newington,197.5,197.5,395,0.89,71,221,103,83.12,47.94,16.6,26.6
2020,97,Newtown,364,53,417,1.24,167,143,107,88.07,11.4,9.24,19.3
2020,98,Norfolk,315.5,315.5,631,0.99,283,328,20,52.34,36.88,19.18,39.6
2020,99,North Branford,325,183,508,0.18,35,208,265,62.5,8.06,44.38,21.6
2020,100,North Canaan,466,151,617,1.28,311,98,208,41.11,9.87,20.62,37.7
2020,101,North Haven,413,117,530,1.11,174,187,169,72.04,27.9,30.29,57.2
2020,102,North Stonington,454,50,504,0.52,198,113,193,60.7,25.92,24.5,48.2
2020,103,Norwalk,205.5,205.5,411,0.97,115,174,122,53.5,47.82,25.65,21.3
2020,104,Norwich,232,528,760,1.01,314,270,176,50.34,47.52,48.63,27.4
2020,105,Old Lyme,223,61,284,1.27,219,62,3,72.7,40.08,18.33,46.3
2020,106,Old Saybrook,267.5,267.5,535,0.06,65,283,187,60.81,32.09,33.23,55.6
2020,107,Orange,258,258,516,0.53,264,224,28,48.98,25.47,23.9,19.4
2021,124,Seymour,184.5,184.5,369,0.78,196,61,112,73.71,20.34,42.97,58.6
2020,108,Oxford,189,189,378,1.02,133,160,85,74.46,21.03,7.75,52.1
2020,109,Plainfield,99.5,99.5,199,1.19,118,35,46,68.25,47.62,27.02,41.6
2020,110,Plainville,334,3,337,1.24,121,140,76,82.93,32.13,41.6,40.9
2020,111,Plymouth,221,606,827,0.66,320,317,190,45.87,31.06,9.44,58.2
2020,112,Pomfret,36,275,311,0.66,86,195,30,79.28,15.44,8.13,49.4
2020,113,Portland,372,372,744,1.18,288,150,306,73.68,7.1,11.91,53.7
2020,114,Preston,277,295,572,0.98,136,268,168,45.75,47.53,39.4,32.9
2020,115,Prospect,63,63,126,0.35,52,39,35,74.74,19.12,37.58,41.3
2020,116,Putnam,342.5,342.5,685,1.5,204,237,244,62.08,24.92,30.43,43.8
2020,117,Redding,229,229,458,1.12,50,221,187,87.25,10.16,26.07,31.5
2020,118,Ridgefield,483,137,620,1.33,326,280,14,47.08,42.66,44.97,42
2020,119,Rocky Hill,241,355,596,1.25,39,224,333,72.14,6.24,39.5,27.9
2020,120,Roxbury,323,294,617,1.45,249,153,215,59.1,42.53,41.54,24
2020,121,Salem,326.5,326.5,653,0.34,217,279,157,87.84,11.31,41.6,33.7
2020,122,Salisbury,191,179,370,1.17,178,38,154,56.5,44.9,33.92,49.1
2020,123,Scotland,16,478,494,1.08,38,216,240,88.11,37.84,25.61,56.5
2020,124,Seymour,523,197,720,0.81,182,243,295,85.07,12.41,43.91,37.2
2020,125,Sharon,187.5,187.5,375,0.57,223,108,44,53.52,30.46,46.67,45
2020,126,Shelton,198.5,198.5,397,0.28,163,60,174,80.18,19.07,6.07,22.3
2020,127,Sherman,242.5,242.5,485,0.69,233,197,55,89.78,13.02,7.32,56
2020,128,Simsbury,260,260,520,0.86,192,275,53,52.63,43.66,48.14,41.9
2020,129,Somers,259.5,259.5,519,1.37,84,171,264,61.84,23.16,17.47,50.8
2020,132,South Windsor,21,730,751,1.24,242,271,238,66.01,22.93,44.3,51.4
2020,130,Southbury,473,289,762,0.73,172,270,320,54.75,12.64,22.5,28.8
2020,131,Southington,119,65,184,0.87,36,41,107,40.76,22.24,10.36,40.2
2020,133,Sprague,209,262,471,1.26,86,188,197,51.01,44.22,8.62,58.3
2020,134,Stafford,305,295,600,0.86,128,259,213,54.1,21.34,12.04,21.8
2020,135,Stamford,269,320,589,0.84,193,151,245,62.18,47.82,16.25,46.7
2020,136,Sterling,242.5,242.5,485,1.48,318,130,37,48.56,47.58,26.98,58.4
2020,137,Stonington,163.5,163.5,327,0.26,42,113,172,83.66,11.52,36.57,30.6
2020,138,Stratford,284,199,483,1.22,158,221,104,75.25,12.98,49.39,54.2
2020,139,Suffield,98,98,196,1.33,104,53,39,44.26,43.82,24.87,57.2
2020,140,Thomaston,326,326,652,1.27,228,295,129,72.5,22.67,28.32,49.4
2020,141,Thompson,218.5,218.5,437,12,216,41,180,72.68,5.2,28.48,27.7
2020,142,Tolland,226,322,548,0.83,263,92,193,87.81,17.32,29.27,32
2020,143,Torrington,318.5,318.5,637,0.98,48,259,330,40.15,31.89,28.3,19.5
2020,144,Trumbull,380,310,690,0.4,122,280,288,52.4,40.97,5.39,52.9
2020,145,Union,459,92,551,0.14,302,191,58,86.39,11,5.08,53.7
2020,146,Vernon,6,167,173,1.1,24,124,25,86.61,9.97,9.39,44.6
2020,147,Voluntown,28,499,527,0.72,130,295,102,76.03,46.49,9.57,32.8
2020,148,Wallingford,138.5,138.5,277,1.33,223,34,20,78.29,38.8,36.72,21.2
2020,149,Warren,32,191,223,0.74,98,46,79,44.57,31.54,14.22,49.6
2020,150,Washington,645,122,767,0.9,289,152,326,65.69,39.61,45.26,48.5
2020,151,Waterbury,315.5,315.5,631,1.09,196,237,198,51.58,24.3,46.79,56.3
2020,152,Waterford,78,355,433,0.57,108,4,321,49.06,39.13,48.92,48.7
2020,153,Watertown,189.5,189.5,379,1.12,219,124,36,80.52,21.73,47.26,52.8
2020,155,West Hartford,301.5,301.5,603,0.76,263,327,13,46.75,15.98,17.23,49.3
2020,156,West Haven,458,55,513,0.36,207,86,220,63.43,37.81,27.94,44.5
2020,154,Westbrook,242.5,242.5,485,0.65,318,2,165,86.93,23.89,12.9,35.9
2020,157,Weston,208.5,208.5,417,0.41,81,164,172,49.29,49.16,41.28,55.9
2020,158,Westport,197.5,197.5,395,1.47,24,222,149,88.9,20.73,44.98,45.3
2020,159,Wethersfield,481,171,652,0.74,185,296,171,89.71,46.48,43.31,34.7
2020,160,Willington,55.5,55.5,111,0.43,7,24,80,67.78,46.98,24.5,21.5
2020,161,Wilton,192.5,192.5,385,0.99,123,38,224,48.51,15.88,39.14,30.2
2020,162,Winchester,284,2,286,0.93,148,104,34,55.81,40.92,9.39,40.8
2020,163,Windham,144,144,288,1.65,97,4,187,61.22,24.49,6.81,29.6
2020,164,Windsor,286.5,286.5,573,0.62,215,135,223,55.47,46.29,38.9,27.3
2020,165,Windsor Locks,98,135,233,0.48,100,3,130,54.03,25.26,24.14,40.2
2020,166,Wolcott,396,299,695,0.85,217,168,310,88.61,38.49,49.8,25.1
2020,167,Woodbridge,488,93,581,1.53,258,315,8,47.67,26.01,9.38,51.6
2020,168,Woodbury,38,349,387,1.16,10,309,68,76.67,15.25,43.5,38.3
2020,169,Woodstock,81,81,162,0.65,58,77,27,40.02,13.97,26.6,42.1
2021,1,Andover,250,250,500,0.48,249,18,233,69.81,24.14,42.22,24.2
2021,2,Ansonia,186.5,186.5,373,0.6,139,204,30,85.8,39,41.77,31.6
2021,3,Ashford,156,518,674,0.57,37,323,314,54.4,32.23,46.22,35.2
2021,4,Avon,74,310,384,1.43,121,32,231,49.28,35.99,18.4,51.9
2021,5,Barkhamsted,133,133,266,1.05,64,149,53,72.58,17.7,47.74,50.3
2021,6,Beacon Falls,255.5,255.5,511,0.3,145,192,174,75.63,26.66,11.83,27.4
2021,7,Berlin,129,607,736,0.81,301,138,297,74.4,7,8.69,43.9
2021,8,Bethany,336.5,336.5,673,0.94,124,271,278,55.97,41.79,24.42,28.2
2021,9,Bethel,295.5,295.5,591,1.16,311,195,85,52.61,49.55,42.27,59.5
2021,10,Bethlehem,83,297,380,1,190,126,64,87.8,23.31,26.3,58
2021,11,Bloomfield,21,559,580,0.42,262,230,88,86.16,5.49,42.32,41.7
2021,12,Bolton,195.5,195.5,391,1.05,295,43,53,62.87,12.64,37.84,47.4
2021,13,Bozrah,263.5,263.5,527,0.41,181,229,117,82.31,34.36,14.42,51.7
2021,14,Branford,300.5,300.5,601,0.2,158,215,228,62.62,32.54,47.7,48.3
2021,15,Bridgeport,408,408,816,1.1,307,243,266,61.22,40.45,7.74,47.4
2021,16,Bridgewater,381,231,612,0.25,286,8,318,47.84,16.42,45.42,58.3
2021,17,Bristol,215.5,215.5,431,0.66,161,249,21,61.32,39.36,18.7,43.1
2021,18,Brookfield,439,268,707,1.42,262,199,246,66.87,35.96,27.51,44.7
2021,19,Brooklyn,603,259,862,0.78,216,333,313,41.13,19.53,24.01,53.7
2021,20,Burlington,138.5,138.5,277,0.65,180,78,19,62.21,29.55,12.73,46.1
2021,21,Canaan,20,497,517,0.84,90,244,183,79.07,11.63,21.12,48.8
2010,31,Cornwall,249.5,249.5,499,0.19,252,48,199,57.59,42.48,30.3,43.4
2021,22,Canterbury,127,127,254,0.75,16,189,49,74,25.37,13.68,27.8
2021,23,Canton,149,149,298,0.31,124,85,89,71.76,44.65,14.17,33.6
2021,24,Chaplin,316,316,632,0.93,259,270,103,85.48,23.95,13.42,24.2
2021,25,Cheshire,333.5,333.5,667,0.26,213,261,193,40.9,42.78,27.01,39.2
2021,26,Chester,83,228,311,0.65,238,0,73,67.85,31.56,40.91,37.1
2011,15,Bridgeport,113,113,226,1.47,11,35,180,48.35,26.63,39.43,25.1
2021,27,Clinton,233,233,466,0.67,179,19,268,79.37,13.63,30.6,59.9
2021,28,Colchester,157,157,314,0.35,171,129,14,67.07,31.15,45.19,43.7
2021,29,Colebrook,397.5,397.5,795,0.35,142,325,328,56.19,27.77,33.64,51
2021,30,Columbia,452,403,855,0.33,316,257,282,46.81,22.94,36.02,32
2021,31,Cornwall,386,184,570,1.02,243,130,197,84.38,10.38,35.04,52.9
2021,32,Coventry,215.5,215.5,431,1.22,231,6,194,63.54,23.75,25.23,43.8
2021,33,Cromwell,256,190,446,3.2,171,240,35,83.91,8.27,36.02,47.3
2021,34,Danbury,569,102,671,1.18,276,191,204,69.29,9.44,8.14,30.4
2021,35,Darien,346,346,692,1.27,76,309,307,73.71,23.72,43.69,41
2021,36,Deep River,368,368,736,13.6,302,296,138,80.21,18.74,40,44.6
2021,37,Derby,526,181,707,0.93,330,114,263,72.96,46.65,16.04,42.7
2021,38,Durham,161,44,205,0.07,48,101,56,59.9,21.91,39.56,56.4
2021,40,East Granby,337,337,674,1.39,247,318,109,65.68,39.1,5.57,55.7
2021,41,East Haddam,162,293,455,1.07,282,0,173,80.15,28.86,14.78,58.8
2021,42,East Hampton,257.5,257.5,515,0.6,286,24,205,58.68,36.68,7.93,46
2021,43,East Hartford,231.5,231.5,463,0.59,31,208,224,59.41,16.71,40.11,58.8
2021,44,East Haven,181,181,362,0.83,157,142,63,44.78,47.39,39.01,53
2021,45,East Lyme,232,232,464,1.25,17,196,251,85.73,28.85,41.61,29.4
2021,47,East Windsor,236,236,472,0.77,62,144,266,44.55,42.41,5.2,36
2021,39,Eastford,270,336,606,0.77,127,148,331,72.41,21.43,27.56,28
2021,46,Easton,491,23,514,0.78,15,180,319,60.66,9.51,36.72,18.2
2021,48,Ellington,207,101,308,0.89,162,54,92,60.28,35.32,11.99,25.9
2021,49,Enfield,538,31,569,0.67,250,137,182,73.98,5.35,34.24,18.2
2021,50,Essex,583,60,643,0.64,136,208,299,43.35,26.39,8.78,48.2
2021,51,Fairfield,59,655,714,8.5,317,184,213,69.69,13.68,13.16,35.9
2021,52,Farmington,429,70,499,14.4,294,64,141,78.6,33.23,26.41,31.1
2021,53,Franklin,148,148,296,0.92,178,36,82,81.41,49.07,34.41,50
2021,54,Glastonbury,218.5,218.5,437,0.09,228,111,98,48.53,25.9,11.56,53
2021,55,Goshen,604,117,721,0.72,179,262,280,84.87,41.79,13.34,59
2021,56,Granby,123.5,123.5,247,0.51,71,75,101,72.81,27.85,14.2,45
2021,57,Greenwich,519,421,940,0.82,317,295,328,84.09,27.31,15.74,37.4
2021,58,Griswold,164.5,164.5,329,0.94,82,177,70,64.26,46.87,15.19,30.8
2021,59,Groton,26,627,653,0.72,135,253,265,67.1,45.05,22.78,27.3
2021,60,Guilford,173,173,346,0.67,217,0,129,85.95,40.36,34.42,26.9
2021,61,Haddam,157,157,314,0.25,108,147,59,85,18.33,24.71,35.2
2021,62,Hamden,198,378,576,0.58,118,158,300,62.41,29.53,39.92,59.7
2021,63,Hampton,386,72,458,1.05,17,323,118,53.72,15.08,37.37,18
2021,64,Hartford,348,512,860,1.27,331,267,262,59.66,24.98,10.69,26.3
2021,65,Hartland,314.5,314.5,629,0.15,153,149,327,59.39,26.79,7.2,25.9
2021,66,Harwinton,79,79,158,0.41,10,128,20,54.34,42.42,44.51,48.1
2021,67,Hebron,179,179,358,0.61,137,125,96,53.43,45.32,8.59,32.8
2021,68,Kent,181.5,181.5,363,0.6,61,0,302,83.05,23.66,11.68,37.2
2021,69,Killingly,93,93,186,0.5,70,116,0,43.49,5.8,6,24.2
2021,70,Killingworth,377,33,410,1.15,60,148,202,73.88,43.78,33.28,35
2021,71,Lebanon,263,263,526,0.77,131,268,127,48.64,12.84,31.21,22.3
2021,72,Ledyard,189.5,189.5,379,1.35,60,188,131,57.23,32.98,49.41,40.4
2021,73,Lisbon,220.5,220.5,441,0.76,268,140,33,43.08,6.12,44.91,22.1
2021,74,Litchfield,100.5,100.5,201,1.09,11,104,86,53.5,22.98,23.49,51.2
2021,75,Lyme,152,164,316,0.56,34,251,31,78.42,49.37,21.72,41.8
2021,76,Madison,294,294,588,0.42,50,280,258,84.25,9.53,18.36,48.4
2021,77,Manchester,205,260,465,1.52,42,100,323,51.08,24.07,11.86,35.6
2021,78,Mansfield,454,366,820,0.57,227,281,312,63.18,18.82,11.21,34
2021,79,Marlborough,272,32,304,0.98,110,162,32,63.52,45.73,10.95,22.1
2021,80,Meriden,404,404,808,0.87,321,202,285,83.68,44.12,10.14,40
2021,81,Middlebury,235,203,438,0.73,14,99,325,78.14,15.7,15.82,39.6
2021,82,Middlefield,252,252,504,0.52,176,280,48,65.65,8.65,18.8,37.7
2021,83,Middletown,351,351,702,1.15,161,256,285,73.54,33.22,48.27,49.1
2021,84,Milford,106,106,212,0.87,38,93,81,82.37,20.14,31.03,53
2011,95,New London,244.5,244.5,489,0.93,310,113,66,60.6,5.67,20.6,40.5
2021,85,Monroe,245.5,245.5,491,0.45,25,323,143,40.48,35.24,49.44,49.5
2021,86,Montville,334,334,668,0.98,111,278,279,60.14,6.45,21.76,24
2021,87,Morris,183.5,183.5,367,1.44,50,226,91,85.36,11,25.59,44.1
2021,88,Naugatuck,234.5,234.5,469,0.23,97,149,223,77.02,35.89,19.61,21.4
2021,89,New Britain,223,223,446,0.32,169,61,216,67.14,14.56,13.23,47.2
2021,90,New Canaan,169,169,338,0.74,55,128,155,66.48,43.59,11.44,34
2021,91,New Fairfield,116,566,682,1.31,220,186,276,57.39,7.64,47.53,23.6
2021,92,New Hartford,385,13,398,1.44,324,67,7,66.03,14.7,49.41,54.2
2021,93,New Haven,104.5,104.5,209,0.91,145,29,35,72.77,49.94,7.02,43.8
2021,95,New London,583,102,685,1.1,259,303,123,60.92,24.49,11.77,32.9
2021,96,New Milford,394,16,410,1,128,274,8,75.71,36.63,24.06,19.3
2021,94,Newington,63,151,214,0.56,49,126,39,83.06,13.22,13.39,40.6
2021,97,Newtown,357.5,357.5,715,1.66,325,212,178,47.73,32.44,21.37,56.8
2021,98,Norfolk,226,226,452,1.19,19,305,128,62.58,37.67,10.81,43
2021,99,North Branford,71,302,373,0.67,173,133,67,60.4,19.15,25.54,58.8
2021,100,North Canaan,326.5,326.5,653,0.57,282,218,153,74.37,42.3,17.23,23.7
2021,101,North Haven,273,72,345,1.28,25,318,2,52.49,32.15,20.84,41.9
2021,102,North Stonington,289.5,289.5,579,0.4,159,156,264,72.01,22.51,9.24,51.5
2021,103,Norwalk,99.5,99.5,199,1.07,9,187,3,83.87,30.09,24.27,40.1
2021,104,Norwich,337,166,503,0.68,81,161,261,60.91,30.95,49.25,21.8
2021,105,Old Lyme,365,346,711,0.56,255,128,328,85.55,12.45,19.8,42.5
2021,106,Old Saybrook,494,194,688,0.47,104,303,281,89.66,23.12,44.44,43.7
2021,107,Orange,155.5,155.5,311,1.12,139,88,84,45.3,20.45,42.94,48.6
2021,108,Oxford,165,231,396,1.2,201,161,34,51.65,23.04,47.84,50
2021,109,Plainfield,85.5,85.5,171,0.89,23,35,113,87.52,39.25,40.55,50.4
2021,110,Plainville,10,319,329,0.61,45,226,58,87.92,26.71,34.68,45.9
2021,111,Plymouth,300,103,403,0.53,216,150,37,44.89,47.31,43.55,27.1
2021,112,Pomfret,83,83,166,1.17,54,80,32,40.75,18.22,8.4,35
2021,113,Portland,162.5,162.5,325,1.06,77,46,202,48.06,23.71,25.83,50.6
2021,114,Preston,101,461,562,1.25,158,203,201,89.8,40.41,49.52,58
2021,115,Prospect,424,93,517,1.05,271,147,99,49,29.57,39.63,21.3
2021,116,Putnam,391,286,677,0.48,147,230,300,65.13,29.62,48.29,40.5
2021,117,Redding,183,183,366,0.5,37,26,303,82.42,7.4,40.08,31.1
2021,118,Ridgefield,213,202,415,1.03,110,188,117,41.02,22.94,44.37,27.5
2021,119,Rocky Hill,210,210,420,0.45,14,164,242,70.22,17.18,36.79,39.2
2021,120,Roxbury,87,229,316,3.7,77,211,28,53.85,49.97,39.22,43.5
2021,121,Salem,552,56,608,1.05,75,307,226,83.12,18.88,28.54,18.4
2021,122,Salisbury,400,213,613,0.5,327,74,212,54.17,44.8,46.59,50.8
2021,123,Scotland,275.5,275.5,551,0.81,274,91,186,74.34,35.43,42.13,52.4
2021,124,Seymour,184.5,184.5,369,0.78,196,61,112,73.71,20.34,42.97,58.6
2021,125,Sharon,45,536,581,0.61,218,65,298,51.07,29.46,35.29,25.6
2021,126,Shelton,150.5,150.5,301,0.62,62,79,160,41.74,42.82,18.71,43
2021,127,Sherman,94,94,188,1.09,31,139,18,60.46,44.75,6.6,35.9
2021,128,Simsbury,591,33,624,0.6,232,129,263,54.46,12.22,47.1,32.1
2021,129,Somers,309,211,520,0.69,109,253,158,80.45,20.28,31.38,41.8
2021,132,South Windsor,85,408,493,0.74,164,319,10,80.02,20.09,18.42,50.9
2021,130,Southbury,91,137,228,0.49,193,28,7,62.85,6.89,11.71,19
2021,131,Southington,179.5,179.5,359,1.16,6,201,152,70.33,31.92,42.33,58.7
2021,133,Sprague,243,243,486,1.48,138,236,112,70.21,43.47,42.64,52
2021,134,Stafford,259.5,259.5,519,0.87,286,86,147,81.36,22.17,41.65,49.5
2021,135,Stamford,216,216,432,0.59,300,95,37,61.25,38.3,34.03,49.9
2021,136,Sterling,237.5,237.5,475,0.9,55,286,134,53.77,33.25,21.47,34.3
2014,155,West Hartford,241,440,681,0.43,159,288,234,53.25,21.9,18.68,49.6
2021,137,Stonington,326.5,326.5,653,0.52,148,251,254,66.81,11.35,5.38,34.2
2021,138,Stratford,1,537,538,1.56,286,179,73,62.46,36.92,42.51,55.7
2021,139,Suffield,224,458,682,0.53,256,99,327,62.01,43.46,8.93,25.4
2021,140,Thomaston,242.5,242.5,485,0.14,138,72,275,44.56,35.86,33.38,30.3
2021,141,Thompson,330.5,330.5,661,0.99,323,130,208,75.93,5.8,27.68,41.2
2021,142,Tolland,369,369,738,0.16,291,181,266,50.69,14.73,28.7,31.4
2021,143,Torrington,261,261,522,1.53,186,193,143,49.85,8.13,46.7,35.8
2021,144,Trumbull,190,190,380,1.23,322,17,41,60.64,30.67,6.42,38.7
2021,145,Union,265.5,265.5,531,0.95,183,125,223,51.39,39.04,39.8,54
2021,146,Vernon,115,452,567,0.77,306,210,51,69.19,9.98,7.34,40
2021,147,Voluntown,287,287,574,0.47,261,6,307,58.57,42.73,6.72,33.2
2021,148,Wallingford,279,279,558,0.87,309,113,136,62.45,30,24.34,28.4
2021,149,Warren,102,319,421,0.8,144,83,194,66.86,36.05,7.84,35.2
2021,150,Washington,193,262,455,0.11,260,101,94,50.18,48.71,40.51,39.7
2018,80,Meriden,165,185,350,1.35,1,92,257,47.79,8.77,28.83,49.3
2021,151,Waterbury,326,326,652,1.16,313,315,24,84.02,45.56,6.31,23.1
2021,152,Waterford,89,254,343,0.16,11,101,231,61.69,10.67,6.82,27.3
2021,153,Watertown,685,156,841,0.65,260,250,331,60.6,22.68,32.57,33.9
2021,155,West Hartford,121,163,284,0.47,168,23,93,41.78,43.31,41.28,33.1
2021,156,West Haven,142,391,533,0.53,147,166,220,64.9,45.78,24.7,34.5
2021,154,Westbrook,317,317,634,0.51,199,139,296,67.71,27.79,29.96,51.3
2021,157,Weston,105,501,606,0.09,311,93,202,67.94,31.73,40.99,31.6
2021,158,Westport,164.5,164.5,329,1.36,69,180,80,75.35,36.87,32.47,39.1
2021,159,Wethersfield,427,151,578,0.68,311,63,204,48.87,42.47,15.11,44.2
2021,160,Willington,66,66,132,1.03,53,3,76,52.61,10.47,32.59,27.8
2021,161,Wilton,194,194,388,0.74,258,93,37,80.54,41.45,33.27,48.2
2021,162,Winchester,246,246,492,0.84,27,271,194,87.36,26.66,38.03,41
2021,163,Windham,316,126,442,0.37,119,282,41,46.8,25.28,32.94,36.8
2021,164,Windsor,222,222,444,1.51,132,131,181,64.88,24.08,48.62,52
2021,165,Windsor Locks,202,202,404,1.2,89,71,244,50.71,27.91,13.88,28.2
2021,166,Wolcott,256,256,512,0.53,15,303,194,43,47.53,47.8,55.1
2021,167,Woodbridge,8,435,443,1,286,80,77,56.28,29.67,29.23,41.6
2021,168,Woodbury,773,2,775,0.91,283,173,319,47.18,47.89,35.24,43.6
2021,169,Woodstock,72,580,652,0.03,229,299,124,75.5,13.11,9.48,54.8
2022,1,Andover,163.5,163.5,327,1.24,136,51,140,66.69,37.59,22.13,52.3
2022,2,Ansonia,222,387,609,0.39,294,289,26,47.19,41.55,39.62,43.3
2022,3,Ashford,415,361,776,1.43,226,236,314,40.46,35.56,36.81,49.6
2022,4,Avon,552,70,622,1.48,26,276,320,80.41,32.31,6.81,36.2
2022,5,Barkhamsted,369,521,890,0.68,331,279,280,48.81,30.42,29.6,41
2022,6,Beacon Falls,225.5,225.5,451,0.39,116,43,292,70.31,43.74,8.97,20.6
2022,7,Berlin,263,319,582,0.47,88,253,241,56.85,41.97,49.81,21.8
2022,8,Bethany,237,237,474,1,106,133,235,69.27,10.5,45.38,52.8
2022,9,Bethel,238.5,238.5,477,0.78,220,55,202,55.78,43.19,5.95,20.5
2022,10,Bethlehem,280.5,280.5,561,0.69,222,13,326,44.35,23.63,43.64,25.1
2016,111,Plymouth,176,576,752,0.34,293,310,149,41.29,49.67,15.95,35.3
2022,11,Bloomfield,317,122,439,1.17,121,177,141,51.15,16.42,46.37,51.4
2022,12,Bolton,83,142,225,0.93,32,100,93,49.4,44.14,20.91,18
2022,13,Bozrah,317,103,420,1.28,90,179,151,61.4,24.44,37.38,29.9
2022,14,Branford,110,581,691,0.44,183,256,252,72.91,41.38,24.89,42.5
2022,15,Bridgeport,250,340,590,0.95,257,267,66,53.19,16.85,34.49,43
2022,16,Bridgewater,111.5,111.5,223,0.77,12,36,175,40.6,5.18,20.31,50.6
2022,17,Bristol,6,322,328,1.06,23,203,102,65.95,27.3,19.52,39.2
2022,18,Brookfield,458,214,672,0.73,324,258,90,70.29,9.51,24.1,39.4
2022,19,Brooklyn,83,296,379,0.68,33,154,192,88.14,38.95,11.55,48.5
2022,20,Burlington,207,441,648,0.86,246,237,165,69.47,17.42,42.4,38.9
2022,21,Canaan,207.5,207.5,415,0.23,18,308,89,63.56,24.96,20.69,43.6
2022,22,Canterbury,389,64,453,0.39,29,99,325,68.67,8.92,23.01,55.7
2022,23,Canton,313,321,634,0.4,48,272,314,86.4,17.9,45.23,34.9
2022,24,Chaplin,21,537,558,0.58,179,112,267,81.42,40.17,27.35,34.2
2022,25,Cheshire,192,192,384,0.34,225,109,50,56.15,11.82,29.49,18.1
2022,26,Chester,192,192,384,0.2,77,142,165,51.86,34.12,48.04,43.8
2022,27,Clinton,514,31,545,1.31,206,166,173,53.13,46.28,44.9,19.3
2022,28,Colchester,126,393,519,0.33,34,259,226,65.22,35.59,12.63,39.2
2022,29,Colebrook,329,329,658,0.25,249,144,265,77.2,41.5,26.29,51.8
2022,30,Columbia,153.5,153.5,307,0.33,70,229,8,65.16,9.9,48.71,41.1
2022,31,Cornwall,331,331,662,0.66,309,267,86,43.39,16.28,21.76,29.3
2022,32,Coventry,13,389,402,1.27,278,31,93,76.18,45.25,21.72,51
2022,33,Cromwell,250,250,500,0.1,151,298,51,80.3,37.18,13.78,29.3
2022,34,Danbury,311,311,622,1.17,226,218,178,54.47,33.78,10.14,48.8
2022,35,Darien,11,684,695,1.08,242,176,277,73.21,34.87,38.31,43.6
2022,36,Deep River,86,264,350,0.72,9,103,238,61.33,23.64,39.65,25.1
2022,37,Derby,523,100,623,0.39,316,235,72,84.46,7.01,48.61,56
2022,38,Durham,105,105,210,0.99,47,92,71,82.26,40.3,39.8,26.4
2022,40,East Granby,189,189,378,1.3,111,200,67,66.27,35.54,15.95,59.6
2022,41,East Haddam,300,205,505,0.8,203,298,4,74.58,26.28,6.81,18.3
2022,42,East Hampton,242,381,623,1.45,156,230,237,84.17,45.49,49.34,29.1
2022,43,East Hartford,121,278,399,0.86,25,254,120,64.79,20.13,20.32,26.4
2022,44,East Haven,146,455,601,0.62,307,84,210,55.66,18.24,19.04,18.6
2022,45,East Lyme,230,230,460,0.87,165,34,261,77.68,44.28,45.77,48.8
2022,47,East Windsor,344,344,688,0.61,248,116,324,51,40.86,31.33,47.1
2022,39,Eastford,355,138,493,1.17,261,175,57,59.43,28.17,14.67,51.3
2022,46,Easton,290,290,580,0.49,263,275,42,83.29,10.88,45.01,28.8
2022,48,Ellington,148,148,296,1.55,16,84,196,76.22,14.68,49.7,36.7
2022,49,Enfield,131,131,262,0.28,75,116,71,60.19,34.53,8.9,45.7
2022,50,Essex,273,273,546,0.82,253,203,90,50.74,22.33,43.8,36.5
2022,51,Fairfield,308,78,386,1.28,205,145,36,57.8,42.64,22.57,47.3
2022,52,Farmington,280,280,560,0.26,33,214,313,54.21,47.75,28.58,44.6
2022,53,Franklin,287,199,486,0.82,146,104,236,48.8,41.25,46.17,22.8
2022,54,Glastonbury,306,607,913,1.07,325,296,292,77.17,21.99,48.8,50.8
2022,55,Goshen,224,224,448,0.37,227,68,153,52.6,40.49,16.8,48.3
2022,56,Granby,270,270,540,1.44,117,254,169,62.71,20.81,14.58,45.5
2022,57,Greenwich,332.5,332.5,665,1.35,164,230,271,59.29,12.52,8.62,24.5
2022,58,Griswold,174,174,348,1.02,37,202,109,89.1,6.5,30.28,29.3
2022,59,Groton,346,346,692,1.06,295,247,150,59.55,22.36,5.61,34.5
2022,60,Guilford,257,257,514,0.87,136,248,130,44,45.66,23.54,29.8
2022,61,Haddam,548,170,718,1.06,308,143,267,44.49,15.75,8.3,27.6
2022,62,Hamden,351,198,549,1.03,245,282,22,69.54,14.29,23.24,51.8
2022,63,Hampton,311,264,575,0.55,197,240,138,69.97,48.64,6.8,44.8
